"","downloaded","language","measure","uni_lemma","words","age","prop"
"10133","2023-09-04","Slovak","produces","MOON","mesiac",27,0.68
"10134","2023-09-04","Slovak","produces","MOON","mesiac",28,0.6
"10135","2023-09-04","Slovak","produces","MOON","mesiac",29,0.67
"10136","2023-09-04","Slovak","produces","MOON","mesiac",30,0.69
"10137","2023-09-04","Slovak","produces","MOON","mesiac",31,0.69
"10138","2023-09-04","Slovak","produces","MOON","mesiac",32,0.76
"10139","2023-09-04","Slovak","produces","MOON","mesiac",33,0.82
"10140","2023-09-04","Slovak","produces","MOON","mesiac",34,0.7
"10141","2023-09-04","Slovak","produces","MOON","mesiac",35,0.74
"10142","2023-09-04","Slovak","produces","MOON","mesiac",36,0.75
"10143","2023-09-04","Spanish (Mexican)","produces","MOON","luna",8,0
"10144","2023-09-04","Spanish (Mexican)","produces","MOON","luna",9,0
"10145","2023-09-04","Spanish (Mexican)","produces","MOON","luna",10,0
"10146","2023-09-04","Spanish (Mexican)","produces","MOON","luna",11,0
"10147","2023-09-04","Spanish (Mexican)","produces","MOON","luna",12,0.03
"10148","2023-09-04","Spanish (Mexican)","produces","MOON","luna",13,0.02
"10149","2023-09-04","Spanish (Mexican)","produces","MOON","luna",14,0.04
"10150","2023-09-04","Spanish (Mexican)","produces","MOON","luna",15,0.02
"10151","2023-09-04","Spanish (Mexican)","produces","MOON","luna",16,0.16
"10152","2023-09-04","Spanish (Mexican)","produces","MOON","luna",17,0.25
"10153","2023-09-04","Spanish (Mexican)","produces","MOON","luna",18,0.28
"10154","2023-09-04","Spanish (Mexican)","produces","MOON","luna",19,0.41
"10155","2023-09-04","Spanish (Mexican)","produces","MOON","luna",20,0.43
"10156","2023-09-04","Spanish (Mexican)","produces","MOON","luna",21,0.42
"10157","2023-09-04","Spanish (Mexican)","produces","MOON","luna",22,0.45
"10158","2023-09-04","Spanish (Mexican)","produces","MOON","luna",23,0.51
"10159","2023-09-04","Spanish (Mexican)","produces","MOON","luna",24,0.6
"10160","2023-09-04","Spanish (Mexican)","produces","MOON","luna",25,0.65
"10161","2023-09-04","Spanish (Mexican)","produces","MOON","luna",26,0.66
"10162","2023-09-04","Spanish (Mexican)","produces","MOON","luna",27,0.78
"10163","2023-09-04","Spanish (Mexican)","produces","MOON","luna",28,0.75
"10164","2023-09-04","Spanish (Mexican)","produces","MOON","luna",29,0.79
"10165","2023-09-04","Spanish (Mexican)","produces","MOON","luna",30,0.7
"10166","2023-09-04","Turkish","produces","MOON","Ay/Aydede",8,0.01
"10167","2023-09-04","Turkish","produces","MOON","Ay/Aydede",9,0
"10168","2023-09-04","Turkish","produces","MOON","Ay/Aydede",10,0.02
"10169","2023-09-04","Turkish","produces","MOON","Ay/Aydede",11,0
"10170","2023-09-04","Turkish","produces","MOON","Ay/Aydede",12,0.05
"10171","2023-09-04","Turkish","produces","MOON","Ay/Aydede",13,0.02
"10172","2023-09-04","Turkish","produces","MOON","Ay/Aydede",14,0.04
"10173","2023-09-04","Turkish","produces","MOON","Ay/Aydede",15,0.07
"10174","2023-09-04","Turkish","produces","MOON","Ay/Aydede",16,0.21
"10175","2023-09-04","Turkish","produces","MOON","Ay/Aydede",17,0.2
"10176","2023-09-04","Turkish","produces","MOON","Ay/Aydede",18,0.16
"10177","2023-09-04","Turkish","produces","MOON","Ay/Aydede",19,0.26
"10178","2023-09-04","Turkish","produces","MOON","Ay/Aydede",20,0.34
"10179","2023-09-04","Turkish","produces","MOON","Ay/Aydede",21,0.37
"10180","2023-09-04","Turkish","produces","MOON","Ay/Aydede",22,0.43
"10181","2023-09-04","Turkish","produces","MOON","Ay/Aydede",23,0.5
"10182","2023-09-04","Turkish","produces","MOON","Ay/Aydede",24,0.51
"10183","2023-09-04","Turkish","produces","MOON","Ay/Aydede",25,0.57
"10184","2023-09-04","Turkish","produces","MOON","Ay/Aydede",26,0.56
"10185","2023-09-04","Turkish","produces","MOON","Ay/Aydede",27,0.59
"10186","2023-09-04","Turkish","produces","MOON","Ay/Aydede",28,0.59
"10187","2023-09-04","Turkish","produces","MOON","Ay/Aydede",29,0.65
"10188","2023-09-04","Turkish","produces","MOON","Ay/Aydede",30,0.79
"10189","2023-09-04","Turkish","produces","MOON","Ay/Aydede",31,0.7
"10190","2023-09-04","Turkish","produces","MOON","Ay/Aydede",32,0.77
"10191","2023-09-04","Turkish","produces","MOON","Ay/Aydede",33,0.78
"10192","2023-09-04","Turkish","produces","MOON","Ay/Aydede",34,0.81
"10193","2023-09-04","Turkish","produces","MOON","Ay/Aydede",35,0.89
"10194","2023-09-04","Turkish","produces","MOON","Ay/Aydede",36,0.91
"10195","2023-09-04","English (British)","produces","MOON","moon",12,0
"10196","2023-09-04","English (British)","produces","MOON","moon",13,0
"10197","2023-09-04","English (British)","produces","MOON","moon",14,0.02
"10198","2023-09-04","English (British)","produces","MOON","moon",15,0.02
"10199","2023-09-04","English (British)","produces","MOON","moon",16,0.11
"10200","2023-09-04","English (British)","produces","MOON","moon",17,0.13
"10201","2023-09-04","English (British)","produces","MOON","moon",18,0.15
"10202","2023-09-04","English (British)","produces","MOON","moon",19,0.28
"10203","2023-09-04","English (British)","produces","MOON","moon",20,0.31
"10204","2023-09-04","English (British)","produces","MOON","moon",21,0.39
"10205","2023-09-04","English (British)","produces","MOON","moon",22,0.64
"10206","2023-09-04","English (British)","produces","MOON","moon",23,0.61
"10207","2023-09-04","English (British)","produces","MOON","moon",24,0.7
"10208","2023-09-04","English (British)","produces","MOON","moon",25,0.67
"10209","2023-09-04","Kigiriama","produces","MOON","Mwezi",8,0.2
"10210","2023-09-04","Kigiriama","produces","MOON","Mwezi",9,0
"10211","2023-09-04","Kigiriama","produces","MOON","Mwezi",10,0
"10212","2023-09-04","Kigiriama","produces","MOON","Mwezi",11,0
"10213","2023-09-04","Kigiriama","produces","MOON","Mwezi",12,0
"10214","2023-09-04","Kigiriama","produces","MOON","Mwezi",13,0
"10215","2023-09-04","Kigiriama","produces","MOON","Mwezi",14,0
"10216","2023-09-04","Kigiriama","produces","MOON","Mwezi",15,0
"10217","2023-09-04","Kigiriama","produces","MOON","Mwezi",16,0
"10218","2023-09-04","Kigiriama","produces","MOON","Mwezi",17,0
"10219","2023-09-04","Kigiriama","produces","MOON","Mwezi",18,0
"10220","2023-09-04","Kigiriama","produces","MOON","Mwezi",19,0
"10221","2023-09-04","Kigiriama","produces","MOON","Mwezi",20,0.14
"10222","2023-09-04","Kigiriama","produces","MOON","Mwezi",21,0.17
"10223","2023-09-04","Kigiriama","produces","MOON","Mwezi",22,0.33
"10224","2023-09-04","Kigiriama","produces","MOON","Mwezi",23,0.25
"10225","2023-09-04","Kigiriama","produces","MOON","Mwezi",24,0.71
"10226","2023-09-04","Kigiriama","produces","MOON","Mwezi",25,0.67
"10227","2023-09-04","Kigiriama","produces","MOON","Mwezi",26,0.33
"10228","2023-09-04","Kigiriama","produces","MOON","Mwezi",27,1
"10229","2023-09-04","Kigiriama","produces","MOON","Mwezi",28,0
"10230","2023-09-04","Kigiriama","produces","MOON","Mwezi",29,0.6
"10231","2023-09-04","Kigiriama","produces","MOON","Mwezi",30,1
"10232","2023-09-04","Czech","produces","MOON","měsíc",16,0
"10233","2023-09-04","Czech","produces","MOON","měsíc",17,0.07
"10234","2023-09-04","Czech","produces","MOON","měsíc",18,0.04
"10235","2023-09-04","Czech","produces","MOON","měsíc",19,0.11
"10236","2023-09-04","Czech","produces","MOON","měsíc",20,0.15
"10237","2023-09-04","Czech","produces","MOON","měsíc",21,0.21
"10238","2023-09-04","Czech","produces","MOON","měsíc",22,0.28
"10239","2023-09-04","Czech","produces","MOON","měsíc",23,0.35
"10240","2023-09-04","Czech","produces","MOON","měsíc",24,0.43
"10241","2023-09-04","Czech","produces","MOON","měsíc",25,0.57
"10242","2023-09-04","Czech","produces","MOON","měsíc",26,0.45
"10243","2023-09-04","Czech","produces","MOON","měsíc",27,0.43
"10244","2023-09-04","Czech","produces","MOON","měsíc",28,0.65
"10245","2023-09-04","Czech","produces","MOON","měsíc",29,0.56
"10246","2023-09-04","Czech","produces","MOON","měsíc",30,0.67
"10247","2023-09-04","English (Australian)","produces","MOON","moon",12,0
"10248","2023-09-04","English (Australian)","produces","MOON","moon",13,0.03
"10249","2023-09-04","English (Australian)","produces","MOON","moon",14,0.06
"10250","2023-09-04","English (Australian)","produces","MOON","moon",15,0.07
"10251","2023-09-04","English (Australian)","produces","MOON","moon",16,0.18
"10252","2023-09-04","English (Australian)","produces","MOON","moon",17,0.15
"10253","2023-09-04","English (Australian)","produces","MOON","moon",18,0.31
"10254","2023-09-04","English (Australian)","produces","MOON","moon",19,0.43
"10255","2023-09-04","English (Australian)","produces","MOON","moon",20,0.53
"10256","2023-09-04","English (Australian)","produces","MOON","moon",21,0.47
"10257","2023-09-04","English (Australian)","produces","MOON","moon",22,0.67
"10258","2023-09-04","English (Australian)","produces","MOON","moon",23,0.69
"10259","2023-09-04","English (Australian)","produces","MOON","moon",24,0.7
"10260","2023-09-04","English (Australian)","produces","MOON","moon",25,0.66
"10261","2023-09-04","English (Australian)","produces","MOON","moon",26,0.74
"10262","2023-09-04","English (Australian)","produces","MOON","moon",27,0.88
"10263","2023-09-04","English (Australian)","produces","MOON","moon",28,0.84
"10264","2023-09-04","English (Australian)","produces","MOON","moon",29,0.91
"10265","2023-09-04","English (Australian)","produces","MOON","moon",30,0.94
"10266","2023-09-04","Latvian","produces","MOON","mēness",8,0
"10267","2023-09-04","Latvian","produces","MOON","mēness",9,0
"10268","2023-09-04","Latvian","produces","MOON","mēness",10,0
"10269","2023-09-04","Latvian","produces","MOON","mēness",11,0
"10270","2023-09-04","Latvian","produces","MOON","mēness",12,0.06
"10271","2023-09-04","Latvian","produces","MOON","mēness",13,0
"10272","2023-09-04","Latvian","produces","MOON","mēness",14,0
"10273","2023-09-04","Latvian","produces","MOON","mēness",15,0
"10274","2023-09-04","Latvian","produces","MOON","mēness",16,0
"10275","2023-09-04","Latvian","produces","MOON","mēness",17,0.07
"10276","2023-09-04","Latvian","produces","MOON","mēness",18,0.14
"10277","2023-09-04","Latvian","produces","MOON","mēness",19,0.18
"10278","2023-09-04","Latvian","produces","MOON","mēness",20,0.26
"10279","2023-09-04","Latvian","produces","MOON","mēness",21,0.42
"10280","2023-09-04","Latvian","produces","MOON","mēness",22,0.34
"10281","2023-09-04","Latvian","produces","MOON","mēness",23,0.36
"10282","2023-09-04","Latvian","produces","MOON","mēness",24,0.73
"10283","2023-09-04","Latvian","produces","MOON","mēness",25,0.59
"10284","2023-09-04","Latvian","produces","MOON","mēness",26,0.82
"10285","2023-09-04","Latvian","produces","MOON","mēness",27,0.72
"10286","2023-09-04","Latvian","produces","MOON","mēness",28,0.61
"10287","2023-09-04","Latvian","produces","MOON","mēness",29,0.83
"10288","2023-09-04","Latvian","produces","MOON","mēness",30,0.92
"10289","2023-09-04","Latvian","produces","MOON","mēness",31,0.89
"10290","2023-09-04","Latvian","produces","MOON","mēness",32,0.8
"10291","2023-09-04","Latvian","produces","MOON","mēness",33,0.9
"10292","2023-09-04","Latvian","produces","MOON","mēness",34,0.88
"10293","2023-09-04","Latvian","produces","MOON","mēness",35,0.81
"10294","2023-09-04","Latvian","produces","MOON","mēness",36,0.82
"10295","2023-09-04","Korean","produces","MOON","달",8,0
"10296","2023-09-04","Korean","produces","MOON","달",9,0
"10297","2023-09-04","Korean","produces","MOON","달",10,0
"10298","2023-09-04","Korean","produces","MOON","달",11,0
"10299","2023-09-04","Korean","produces","MOON","달",12,0.02
"10300","2023-09-04","Korean","produces","MOON","달",13,0
"10301","2023-09-04","Korean","produces","MOON","달",14,0
"10302","2023-09-04","Korean","produces","MOON","달",15,0.02
"10303","2023-09-04","Korean","produces","MOON","달",16,0.05
"10304","2023-09-04","Korean","produces","MOON","달",17,0.08
"10305","2023-09-04","Korean","produces","MOON","달",18,0.12
"10306","2023-09-04","Korean","produces","MOON","달",19,0.09
"10307","2023-09-04","Korean","produces","MOON","달",20,0.13
"10308","2023-09-04","Korean","produces","MOON","달",21,0.25
"10309","2023-09-04","Korean","produces","MOON","달",22,0.33
"10310","2023-09-04","Korean","produces","MOON","달",23,0.33
"10311","2023-09-04","Korean","produces","MOON","달",24,0.57
"10312","2023-09-04","Korean","produces","MOON","달",25,0.64
"10313","2023-09-04","Korean","produces","MOON","달",26,0.63
"10314","2023-09-04","Korean","produces","MOON","달",27,0.68
"10315","2023-09-04","Korean","produces","MOON","달",28,0.64
"10316","2023-09-04","Korean","produces","MOON","달",29,0.78
"10317","2023-09-04","Korean","produces","MOON","달",30,0.73
"10318","2023-09-04","Korean","produces","MOON","달",31,0.74
"10319","2023-09-04","Korean","produces","MOON","달",32,0.79
"10320","2023-09-04","Korean","produces","MOON","달",33,0.81
"10321","2023-09-04","Korean","produces","MOON","달",34,0.87
"10322","2023-09-04","Korean","produces","MOON","달",35,0.81
"10323","2023-09-04","Korean","produces","MOON","달",36,0.87
"10324","2023-09-04","French (French)","produces","MOON","lune",8,0
"10325","2023-09-04","French (French)","produces","MOON","lune",9,0
"10326","2023-09-04","French (French)","produces","MOON","lune",11,0
"10327","2023-09-04","French (French)","produces","MOON","lune",12,0
"10328","2023-09-04","French (French)","produces","MOON","lune",13,0
"10329","2023-09-04","French (French)","produces","MOON","lune",14,0
"10330","2023-09-04","French (French)","produces","MOON","lune",15,0
"10331","2023-09-04","French (French)","produces","MOON","lune",16,0.01
"10332","2023-09-04","French (French)","produces","MOON","lune",17,0.04
"10333","2023-09-04","French (French)","produces","MOON","lune",18,0
"10334","2023-09-04","French (French)","produces","MOON","lune",19,0.27
"10335","2023-09-04","French (French)","produces","MOON","lune",20,0.2
"10336","2023-09-04","French (French)","produces","MOON","lune",21,0.32
"10337","2023-09-04","French (French)","produces","MOON","lune",22,0.44
"10338","2023-09-04","French (French)","produces","MOON","lune",23,0.41
"10339","2023-09-04","French (French)","produces","MOON","lune",24,0.52
"10340","2023-09-04","French (French)","produces","MOON","lune",25,0.74
"10341","2023-09-04","French (French)","produces","MOON","lune",26,0.62
"10342","2023-09-04","French (French)","produces","MOON","lune",27,0.69
"10343","2023-09-04","French (French)","produces","MOON","lune",28,0.79
"10344","2023-09-04","French (French)","produces","MOON","lune",29,0.89
"10345","2023-09-04","French (French)","produces","MOON","lune",30,0.9
"10346","2023-09-04","Spanish (European)","produces","MOON","luna",8,0
"10347","2023-09-04","Spanish (European)","produces","MOON","luna",9,0
"10348","2023-09-04","Spanish (European)","produces","MOON","luna",10,0
"10349","2023-09-04","Spanish (European)","produces","MOON","luna",11,0.03
"10350","2023-09-04","Spanish (European)","produces","MOON","luna",12,0
"10351","2023-09-04","Spanish (European)","produces","MOON","luna",13,0
"10352","2023-09-04","Spanish (European)","produces","MOON","luna",14,0.02
"10353","2023-09-04","Spanish (European)","produces","MOON","luna",15,0.11
"10354","2023-09-04","Spanish (European)","produces","MOON","luna",16,0.13
"10355","2023-09-04","Spanish (European)","produces","MOON","luna",17,0.08
"10356","2023-09-04","Spanish (European)","produces","MOON","luna",18,0.24
"10357","2023-09-04","Spanish (European)","produces","MOON","luna",19,0.44
"10358","2023-09-04","Spanish (European)","produces","MOON","luna",20,0.36
"10359","2023-09-04","Spanish (European)","produces","MOON","luna",21,0.37
"10360","2023-09-04","Spanish (European)","produces","MOON","luna",22,0.66
"10361","2023-09-04","Spanish (European)","produces","MOON","luna",23,0.67
"10362","2023-09-04","Spanish (European)","produces","MOON","luna",24,0.71
"10363","2023-09-04","Spanish (European)","produces","MOON","luna",25,0.74
"10364","2023-09-04","Spanish (European)","produces","MOON","luna",26,0.8
"10365","2023-09-04","Spanish (European)","produces","MOON","luna",27,0.85
"10366","2023-09-04","Spanish (European)","produces","MOON","luna",28,0.87
"10367","2023-09-04","Spanish (European)","produces","MOON","luna",29,0.85
"10368","2023-09-04","Spanish (European)","produces","MOON","luna",30,0.85
"10369","2023-09-04","Portuguese (European)","produces","MOON","Lua",8,0
"10370","2023-09-04","Portuguese (European)","produces","MOON","Lua",9,0
"10371","2023-09-04","Portuguese (European)","produces","MOON","Lua",10,0
"10372","2023-09-04","Portuguese (European)","produces","MOON","Lua",11,0
"10373","2023-09-04","Portuguese (European)","produces","MOON","Lua",12,0
"10374","2023-09-04","Portuguese (European)","produces","MOON","Lua",13,0
"10375","2023-09-04","Portuguese (European)","produces","MOON","Lua",14,0.01
"10376","2023-09-04","Portuguese (European)","produces","MOON","Lua",15,0.01
"10377","2023-09-04","Portuguese (European)","produces","MOON","Lua",16,0.03
"10378","2023-09-04","Portuguese (European)","produces","MOON","Lua",17,0.05
"10379","2023-09-04","Portuguese (European)","produces","MOON","Lua",18,0.13
"10380","2023-09-04","Portuguese (European)","produces","MOON","Lua",19,0.12
"10381","2023-09-04","Portuguese (European)","produces","MOON","Lua",20,0.22
"10382","2023-09-04","Portuguese (European)","produces","MOON","Lua",21,0.26
"10383","2023-09-04","Portuguese (European)","produces","MOON","Lua",22,0.36
"10384","2023-09-04","Portuguese (European)","produces","MOON","Lua",23,0.4
"10385","2023-09-04","Portuguese (European)","produces","MOON","Lua",24,0.46
"10386","2023-09-04","Portuguese (European)","produces","MOON","Lua",25,0.55
"10387","2023-09-04","Portuguese (European)","produces","MOON","Lua",26,0.55
"10388","2023-09-04","Portuguese (European)","produces","MOON","Lua",27,0.55
"10389","2023-09-04","Portuguese (European)","produces","MOON","Lua",28,0.64
"10390","2023-09-04","Portuguese (European)","produces","MOON","Lua",29,0.64
"10391","2023-09-04","Portuguese (European)","produces","MOON","Lua",30,0.71
"10392","2023-09-04","Mandarin (Taiwanese)","produces","MOON","月亮",8,0
"10393","2023-09-04","Mandarin (Taiwanese)","produces","MOON","月亮",9,0
"10394","2023-09-04","Mandarin (Taiwanese)","produces","MOON","月亮",10,0
"10395","2023-09-04","Mandarin (Taiwanese)","produces","MOON","月亮",11,0
"10396","2023-09-04","Mandarin (Taiwanese)","produces","MOON","月亮",12,0
"10397","2023-09-04","Mandarin (Taiwanese)","produces","MOON","月亮",13,0
"10398","2023-09-04","Mandarin (Taiwanese)","produces","MOON","月亮",14,0.05
"10399","2023-09-04","Mandarin (Taiwanese)","produces","MOON","月亮",15,0.03
"10400","2023-09-04","Mandarin (Taiwanese)","produces","MOON","月亮",16,0.02
"10401","2023-09-04","Mandarin (Taiwanese)","produces","MOON","月亮",17,0.15
"10402","2023-09-04","Mandarin (Taiwanese)","produces","MOON","月亮",18,0.2
"10403","2023-09-04","Mandarin (Taiwanese)","produces","MOON","月亮",19,0.23
"10404","2023-09-04","Mandarin (Taiwanese)","produces","MOON","月亮",20,0.25
"10405","2023-09-04","Mandarin (Taiwanese)","produces","MOON","月亮",21,0.4
"10406","2023-09-04","Mandarin (Taiwanese)","produces","MOON","月亮",22,0.48
"10407","2023-09-04","Mandarin (Taiwanese)","produces","MOON","月亮",23,0.5
"10408","2023-09-04","Mandarin (Taiwanese)","produces","MOON","月亮",24,0.52
"10409","2023-09-04","Mandarin (Taiwanese)","produces","MOON","月亮",25,0.61
"10410","2023-09-04","Mandarin (Taiwanese)","produces","MOON","月亮",26,0.63
"10411","2023-09-04","Mandarin (Taiwanese)","produces","MOON","月亮",27,0.6
"10412","2023-09-04","Mandarin (Taiwanese)","produces","MOON","月亮",28,0.74
"10413","2023-09-04","Mandarin (Taiwanese)","produces","MOON","月亮",29,0.75
"10414","2023-09-04","Mandarin (Taiwanese)","produces","MOON","月亮",30,0.83
"10415","2023-09-04","Mandarin (Taiwanese)","produces","MOON","月亮",31,0.78
"10416","2023-09-04","Mandarin (Taiwanese)","produces","MOON","月亮",32,0.82
"10417","2023-09-04","Mandarin (Taiwanese)","produces","MOON","月亮",33,0.93
"10418","2023-09-04","Mandarin (Taiwanese)","produces","MOON","月亮",34,0.87
"10419","2023-09-04","Mandarin (Taiwanese)","produces","MOON","月亮",35,0.91
"10420","2023-09-04","Mandarin (Taiwanese)","produces","MOON","月亮",36,0.9
"10421","2023-09-04","Dutch","produces","MOON","maan",8,0
"10422","2023-09-04","Dutch","produces","MOON","maan",9,0
"10423","2023-09-04","Dutch","produces","MOON","maan",10,0
"10424","2023-09-04","Dutch","produces","MOON","maan",11,0.11
"10425","2023-09-04","Dutch","produces","MOON","maan",12,0
"10426","2023-09-04","Dutch","produces","MOON","maan",13,0
"10427","2023-09-04","Dutch","produces","MOON","maan",14,0
"10428","2023-09-04","Dutch","produces","MOON","maan",15,0.11
"10429","2023-09-04","Dutch","produces","MOON","maan",16,0
"10430","2023-09-04","Dutch","produces","MOON","maan",17,0.09
"10431","2023-09-04","Dutch","produces","MOON","maan",18,0.15
"10432","2023-09-04","Dutch","produces","MOON","maan",19,0.31
"10433","2023-09-04","Dutch","produces","MOON","maan",20,0.39
"10434","2023-09-04","Dutch","produces","MOON","maan",21,0.54
"10435","2023-09-04","Dutch","produces","MOON","maan",22,0.71
"10436","2023-09-04","Dutch","produces","MOON","maan",23,0.71
"10437","2023-09-04","Dutch","produces","MOON","maan",24,0.75
"10438","2023-09-04","Dutch","produces","MOON","maan",25,0.73
"10439","2023-09-04","Dutch","produces","MOON","maan",26,0.83
"10440","2023-09-04","Dutch","produces","MOON","maan",27,0.6
"10441","2023-09-04","Dutch","produces","MOON","maan",28,1
"10442","2023-09-04","Dutch","produces","MOON","maan",29,0.91
"10443","2023-09-04","Dutch","produces","MOON","maan",30,0.96
"10444","2023-09-04","Dutch","produces","MOON","maan",31,1
"10445","2023-09-04","Hungarian","produces","MOON","hold",16,0.1
"10446","2023-09-04","Hungarian","produces","MOON","hold",17,0.22
"10447","2023-09-04","Hungarian","produces","MOON","hold",18,0.17
"10448","2023-09-04","Hungarian","produces","MOON","hold",19,0.31
"10449","2023-09-04","Hungarian","produces","MOON","hold",20,0.17
"10450","2023-09-04","Hungarian","produces","MOON","hold",21,0.44
"10451","2023-09-04","Hungarian","produces","MOON","hold",22,0.44
"10452","2023-09-04","Hungarian","produces","MOON","hold",23,0.44
"10453","2023-09-04","Hungarian","produces","MOON","hold",24,0.42
"10454","2023-09-04","Hungarian","produces","MOON","hold",25,0.6
"10455","2023-09-04","Hungarian","produces","MOON","hold",26,0.57
"10456","2023-09-04","Hungarian","produces","MOON","hold",27,0.65
"10457","2023-09-04","Hungarian","produces","MOON","hold",28,0.73
"10458","2023-09-04","Hungarian","produces","MOON","hold",29,0.75
"10459","2023-09-04","Hungarian","produces","MOON","hold",30,0.67
"10460","2023-09-04","Spanish (Argentinian)","produces","MOON","luna",16,0.13
"10461","2023-09-04","Spanish (Argentinian)","produces","MOON","luna",17,0.2
"10462","2023-09-04","Spanish (Argentinian)","produces","MOON","luna",18,0.24
"10463","2023-09-04","Spanish (Argentinian)","produces","MOON","luna",19,0.32
"10464","2023-09-04","Spanish (Argentinian)","produces","MOON","luna",20,0.26
"10465","2023-09-04","Spanish (Argentinian)","produces","MOON","luna",21,0.37
"10466","2023-09-04","Spanish (Argentinian)","produces","MOON","luna",22,0.37
"10467","2023-09-04","Spanish (Argentinian)","produces","MOON","luna",23,0.43
"10468","2023-09-04","Spanish (Argentinian)","produces","MOON","luna",24,0.41
"10469","2023-09-04","Spanish (Argentinian)","produces","MOON","luna",25,0.6
"10470","2023-09-04","Spanish (Argentinian)","produces","MOON","luna",26,0.53
"10471","2023-09-04","Spanish (Argentinian)","produces","MOON","luna",27,0.55
"10472","2023-09-04","Spanish (Argentinian)","produces","MOON","luna",28,0.57
"10473","2023-09-04","Spanish (Argentinian)","produces","MOON","luna",29,0.72
"10474","2023-09-04","Spanish (Argentinian)","produces","MOON","luna",30,0.8
"10475","2023-09-04","Spanish (Argentinian)","produces","MOON","luna",31,0
"10476","2023-09-04","Spanish (Argentinian)","produces","MOON","luna",32,1
"10477","2023-09-04","Spanish (Argentinian)","produces","MOON","luna",33,1
"10478","2023-09-04","Cantonese","produces","MOUNTAIN","山",16,0
"10479","2023-09-04","Cantonese","produces","MOUNTAIN","山",17,0.02
"10480","2023-09-04","Cantonese","produces","MOUNTAIN","山",18,0.01
"10481","2023-09-04","Cantonese","produces","MOUNTAIN","山",19,0.02
"10482","2023-09-04","Cantonese","produces","MOUNTAIN","山",20,0.04
"10483","2023-09-04","Cantonese","produces","MOUNTAIN","山",21,0.1
"10484","2023-09-04","Cantonese","produces","MOUNTAIN","山",22,0.13
"10485","2023-09-04","Cantonese","produces","MOUNTAIN","山",23,0.08
"10486","2023-09-04","Cantonese","produces","MOUNTAIN","山",24,0.22
"10487","2023-09-04","Cantonese","produces","MOUNTAIN","山",25,0.29
"10488","2023-09-04","Cantonese","produces","MOUNTAIN","山",26,0.32
"10489","2023-09-04","Cantonese","produces","MOUNTAIN","山",27,0.39
"10490","2023-09-04","Cantonese","produces","MOUNTAIN","山",28,0.36
"10491","2023-09-04","Cantonese","produces","MOUNTAIN","山",29,0.53
"10492","2023-09-04","Cantonese","produces","MOUNTAIN","山",30,0.6
"10493","2023-09-04","Hebrew","produces","MOUNTAIN","הר",25,0.3
"10494","2023-09-04","Hebrew","produces","MOUNTAIN","הר",26,0.34
"10495","2023-09-04","Hebrew","produces","MOUNTAIN","הר",27,0.44
"10496","2023-09-04","Hebrew","produces","MOUNTAIN","הר",28,0.51
"10497","2023-09-04","Hebrew","produces","MOUNTAIN","הר",29,0.53
"10498","2023-09-04","Hebrew","produces","MOUNTAIN","הר",30,0.57
"10499","2023-09-04","Hebrew","produces","MOUNTAIN","הר",31,0.49
"10500","2023-09-04","Hebrew","produces","MOUNTAIN","הר",32,0.64
"10501","2023-09-04","Hebrew","produces","MOUNTAIN","הר",33,0.67
"10502","2023-09-04","Hebrew","produces","MOUNTAIN","הר",34,0.74
"10503","2023-09-04","Hebrew","produces","MOUNTAIN","הר",35,0.56
"10504","2023-09-04","Hebrew","produces","MOUNTAIN","הר",36,0
"10505","2023-09-04","Italian","produces","MOUNTAIN","montagna",7,0
"10506","2023-09-04","Italian","produces","MOUNTAIN","montagna",8,0
"10507","2023-09-04","Italian","produces","MOUNTAIN","montagna",9,0
"10508","2023-09-04","Italian","produces","MOUNTAIN","montagna",10,0
"10509","2023-09-04","Italian","produces","MOUNTAIN","montagna",11,0
"10510","2023-09-04","Italian","produces","MOUNTAIN","montagna",12,0
"10511","2023-09-04","Italian","produces","MOUNTAIN","montagna",13,0
"10512","2023-09-04","Italian","produces","MOUNTAIN","montagna",14,0
"10513","2023-09-04","Italian","produces","MOUNTAIN","montagna",15,0
"10514","2023-09-04","Italian","produces","MOUNTAIN","montagna",16,0
"10515","2023-09-04","Italian","produces","MOUNTAIN","montagna",17,0.02
"10516","2023-09-04","Italian","produces","MOUNTAIN","montagna",18,0.04
"10517","2023-09-04","Italian","produces","MOUNTAIN","montagna",19,0.05
"10518","2023-09-04","Italian","produces","MOUNTAIN","montagna",20,0.02
"10519","2023-09-04","Italian","produces","MOUNTAIN","montagna",21,0.09
"10520","2023-09-04","Italian","produces","MOUNTAIN","montagna",22,0.17
"10521","2023-09-04","Italian","produces","MOUNTAIN","montagna",23,0.14
"10522","2023-09-04","Italian","produces","MOUNTAIN","montagna",24,0.26
"10523","2023-09-04","Italian","produces","MOUNTAIN","montagna",25,0.41
"10524","2023-09-04","Italian","produces","MOUNTAIN","montagna",26,0.49
"10525","2023-09-04","Italian","produces","MOUNTAIN","montagna",27,0.28
"10526","2023-09-04","Italian","produces","MOUNTAIN","montagna",28,0.45
"10527","2023-09-04","Italian","produces","MOUNTAIN","montagna",29,0.62
"10528","2023-09-04","Italian","produces","MOUNTAIN","montagna",30,0.66
"10529","2023-09-04","Italian","produces","MOUNTAIN","montagna",31,0.68
"10530","2023-09-04","Italian","produces","MOUNTAIN","montagna",32,0.65
"10531","2023-09-04","Italian","produces","MOUNTAIN","montagna",33,0.69
