"","downloaded","language","measure","uni_lemma","words","age","prop"
"13474","2023-09-04","Danish","produces","SHOE","sko",21,0.75
"13475","2023-09-04","Danish","produces","SHOE","sko",22,0.89
"13476","2023-09-04","Danish","produces","SHOE","sko",23,0.89
"13477","2023-09-04","Danish","produces","SHOE","sko",24,0.9
"13478","2023-09-04","Danish","produces","SHOE","sko",25,0.94
"13479","2023-09-04","Danish","produces","SHOE","sko",26,0.95
"13480","2023-09-04","Danish","produces","SHOE","sko",27,0.95
"13481","2023-09-04","Danish","produces","SHOE","sko",28,0.95
"13482","2023-09-04","Danish","produces","SHOE","sko",29,0.97
"13483","2023-09-04","Danish","produces","SHOE","sko",30,0.98
"13484","2023-09-04","Danish","produces","SHOE","sko",31,0.96
"13485","2023-09-04","Danish","produces","SHOE","sko",32,0.99
"13486","2023-09-04","Danish","produces","SHOE","sko",33,1
"13487","2023-09-04","Danish","produces","SHOE","sko",34,1
"13488","2023-09-04","Danish","produces","SHOE","sko",35,0.99
"13489","2023-09-04","Danish","produces","SHOE","sko",36,0.99
"13490","2023-09-04","English (American)","produces","SHOE","shoe",8,0.02
"13491","2023-09-04","English (American)","produces","SHOE","shoe",9,0.01
"13492","2023-09-04","English (American)","produces","SHOE","shoe",10,0.01
"13493","2023-09-04","English (American)","produces","SHOE","shoe",11,0.04
"13494","2023-09-04","English (American)","produces","SHOE","shoe",12,0.06
"13495","2023-09-04","English (American)","produces","SHOE","shoe",13,0.11
"13496","2023-09-04","English (American)","produces","SHOE","shoe",14,0.14
"13497","2023-09-04","English (American)","produces","SHOE","shoe",15,0.32
"13498","2023-09-04","English (American)","produces","SHOE","shoe",16,0.45
"13499","2023-09-04","English (American)","produces","SHOE","shoe",17,0.49
"13500","2023-09-04","English (American)","produces","SHOE","shoe",18,0.62
"13501","2023-09-04","English (American)","produces","SHOE","shoe",19,0.77
"13502","2023-09-04","English (American)","produces","SHOE","shoe",20,0.78
"13503","2023-09-04","English (American)","produces","SHOE","shoe",21,0.83
"13504","2023-09-04","English (American)","produces","SHOE","shoe",22,0.84
"13505","2023-09-04","English (American)","produces","SHOE","shoe",23,0.85
"13506","2023-09-04","English (American)","produces","SHOE","shoe",24,0.9
"13507","2023-09-04","English (American)","produces","SHOE","shoe",25,0.93
"13508","2023-09-04","English (American)","produces","SHOE","shoe",26,0.9
"13509","2023-09-04","English (American)","produces","SHOE","shoe",27,0.95
"13510","2023-09-04","English (American)","produces","SHOE","shoe",28,0.97
"13511","2023-09-04","English (American)","produces","SHOE","shoe",29,0.93
"13512","2023-09-04","English (American)","produces","SHOE","shoe",30,0.94
"13513","2023-09-04","French (Quebecois)","produces","SHOE","soulier",8,0
"13514","2023-09-04","French (Quebecois)","produces","SHOE","soulier",9,0
"13515","2023-09-04","French (Quebecois)","produces","SHOE","soulier",10,0
"13516","2023-09-04","French (Quebecois)","produces","SHOE","soulier",11,0
"13517","2023-09-04","French (Quebecois)","produces","SHOE","soulier",12,0
"13518","2023-09-04","French (Quebecois)","produces","SHOE","soulier",13,0.01
"13519","2023-09-04","French (Quebecois)","produces","SHOE","soulier",14,0
"13520","2023-09-04","French (Quebecois)","produces","SHOE","soulier",15,0.08
"13521","2023-09-04","French (Quebecois)","produces","SHOE","soulier",16,0.17
"13522","2023-09-04","French (Quebecois)","produces","SHOE","soulier",17,0.37
"13523","2023-09-04","French (Quebecois)","produces","SHOE","soulier",18,0.41
"13524","2023-09-04","French (Quebecois)","produces","SHOE","soulier",19,0.48
"13525","2023-09-04","French (Quebecois)","produces","SHOE","soulier",20,0.53
"13526","2023-09-04","French (Quebecois)","produces","SHOE","soulier",21,0.7
"13527","2023-09-04","French (Quebecois)","produces","SHOE","soulier",22,0.64
"13528","2023-09-04","French (Quebecois)","produces","SHOE","soulier",23,0.76
"13529","2023-09-04","French (Quebecois)","produces","SHOE","soulier",24,0.71
"13530","2023-09-04","French (Quebecois)","produces","SHOE","soulier",25,0.8
"13531","2023-09-04","French (Quebecois)","produces","SHOE","soulier",26,0.83
"13532","2023-09-04","French (Quebecois)","produces","SHOE","soulier",27,0.93
"13533","2023-09-04","French (Quebecois)","produces","SHOE","soulier",28,0.88
"13534","2023-09-04","French (Quebecois)","produces","SHOE","soulier",29,0.9
"13535","2023-09-04","French (Quebecois)","produces","SHOE","soulier",30,0.89
"13536","2023-09-04","German","produces","SHOE","Schuh",18,0.45
"13537","2023-09-04","German","produces","SHOE","Schuh",19,0.58
"13538","2023-09-04","German","produces","SHOE","Schuh",20,0.52
"13539","2023-09-04","German","produces","SHOE","Schuh",21,0.68
"13540","2023-09-04","German","produces","SHOE","Schuh",22,0.67
"13541","2023-09-04","German","produces","SHOE","Schuh",23,0.84
"13542","2023-09-04","German","produces","SHOE","Schuh",24,0.78
"13543","2023-09-04","German","produces","SHOE","Schuh",25,0.87
"13544","2023-09-04","German","produces","SHOE","Schuh",26,0.93
"13545","2023-09-04","German","produces","SHOE","Schuh",27,0.89
"13546","2023-09-04","German","produces","SHOE","Schuh",28,0.92
"13547","2023-09-04","German","produces","SHOE","Schuh",29,0.98
"13548","2023-09-04","German","produces","SHOE","Schuh",30,0.98
"13549","2023-09-04","Hebrew","produces","SHOE","נעליים",11,0
"13550","2023-09-04","Hebrew","produces","SHOE","נעליים",12,0
"13551","2023-09-04","Hebrew","produces","SHOE","נעליים",13,0
"13552","2023-09-04","Hebrew","produces","SHOE","נעליים",14,0
"13553","2023-09-04","Hebrew","produces","SHOE","נעליים",15,0
"13554","2023-09-04","Hebrew","produces","SHOE","נעליים",16,0.33
"13555","2023-09-04","Hebrew","produces","SHOE","נעליים",17,0.33
"13556","2023-09-04","Hebrew","produces","SHOE","נעליים",19,1
"13557","2023-09-04","Hebrew","produces","SHOE","נעליים",20,0.78
"13558","2023-09-04","Hebrew","produces","SHOE","נעליים",21,0.75
"13559","2023-09-04","Hebrew","produces","SHOE","נעליים",22,1
"13560","2023-09-04","Hebrew","produces","SHOE","נעליים",23,1
"13561","2023-09-04","Hebrew","produces","SHOE","נעליים",24,0.91
"13562","2023-09-04","Hebrew","produces","SHOE","נעליים, נעל/ נעליים",25,0.93
"13563","2023-09-04","Hebrew","produces","SHOE","נעל/ נעליים",26,0.89
"13564","2023-09-04","Hebrew","produces","SHOE","נעל/ נעליים",27,0.97
"13565","2023-09-04","Hebrew","produces","SHOE","נעל/ נעליים",28,0.95
"13566","2023-09-04","Hebrew","produces","SHOE","נעל/ נעליים",29,1
"13567","2023-09-04","Hebrew","produces","SHOE","נעל/ נעליים",30,1
"13568","2023-09-04","Hebrew","produces","SHOE","נעל/ נעליים",31,1
"13569","2023-09-04","Hebrew","produces","SHOE","נעל/ נעליים",32,0.89
"13570","2023-09-04","Hebrew","produces","SHOE","נעל/ נעליים",33,0.9
"13571","2023-09-04","Hebrew","produces","SHOE","נעל/ נעליים",34,1
"13572","2023-09-04","Hebrew","produces","SHOE","נעל/ נעליים",35,0.89
"13573","2023-09-04","Hebrew","produces","SHOE","נעל/ נעליים",36,0.8
"13574","2023-09-04","Italian","produces","SHOE","scarpe",7,0
"13575","2023-09-04","Italian","produces","SHOE","scarpe",8,0
"13576","2023-09-04","Italian","produces","SHOE","scarpe",9,0
"13577","2023-09-04","Italian","produces","SHOE","scarpe",10,0.04
"13578","2023-09-04","Italian","produces","SHOE","scarpe",11,0.05
"13579","2023-09-04","Italian","produces","SHOE","scarpe",12,0.09
"13580","2023-09-04","Italian","produces","SHOE","scarpe",13,0.17
"13581","2023-09-04","Italian","produces","SHOE","scarpe",14,0.17
"13582","2023-09-04","Italian","produces","SHOE","scarpe",15,0.34
"13583","2023-09-04","Italian","produces","SHOE","scarpe",16,0.34
"13584","2023-09-04","Italian","produces","SHOE","scarpe",17,0.44
"13585","2023-09-04","Italian","produces","SHOE","scarpe",18,0.57
"13586","2023-09-04","Italian","produces","SHOE","scarpe",19,0.69
"13587","2023-09-04","Italian","produces","SHOE","scarpe",20,0.71
"13588","2023-09-04","Italian","produces","SHOE","scarpe",21,0.79
"13589","2023-09-04","Italian","produces","SHOE","scarpe",22,0.78
"13590","2023-09-04","Italian","produces","SHOE","scarpe",23,0.91
"13591","2023-09-04","Italian","produces","SHOE","scarpe",24,0.85
"13592","2023-09-04","Italian","produces","SHOE","scarpe",25,0.95
"13593","2023-09-04","Italian","produces","SHOE","scarpe",26,0.95
"13594","2023-09-04","Italian","produces","SHOE","scarpe",27,1
"13595","2023-09-04","Italian","produces","SHOE","scarpe",28,0.95
"13596","2023-09-04","Italian","produces","SHOE","scarpe",29,0.97
"13597","2023-09-04","Italian","produces","SHOE","scarpe",30,0.99
"13598","2023-09-04","Italian","produces","SHOE","scarpe",31,0.95
"13599","2023-09-04","Italian","produces","SHOE","scarpe",32,0.91
"13600","2023-09-04","Italian","produces","SHOE","scarpe",33,1
"13601","2023-09-04","Italian","produces","SHOE","scarpe",34,0.95
"13602","2023-09-04","Italian","produces","SHOE","scarpe",35,1
"13603","2023-09-04","Italian","produces","SHOE","scarpe",36,0.95
"13604","2023-09-04","Mandarin (Beijing)","produces","SHOE","鞋",12,0
"13605","2023-09-04","Mandarin (Beijing)","produces","SHOE","鞋",13,0.04
"13606","2023-09-04","Mandarin (Beijing)","produces","SHOE","鞋",14,0.1
"13607","2023-09-04","Mandarin (Beijing)","produces","SHOE","鞋",15,0.2
"13608","2023-09-04","Mandarin (Beijing)","produces","SHOE","鞋, 皮鞋",16,0.22
"13609","2023-09-04","Mandarin (Beijing)","produces","SHOE","鞋, 皮鞋",17,0.32
"13610","2023-09-04","Mandarin (Beijing)","produces","SHOE","鞋, 皮鞋",18,0.33
"13611","2023-09-04","Mandarin (Beijing)","produces","SHOE","鞋, 皮鞋",19,0.39
"13612","2023-09-04","Mandarin (Beijing)","produces","SHOE","鞋, 皮鞋",20,0.48
"13613","2023-09-04","Mandarin (Beijing)","produces","SHOE","鞋, 皮鞋",21,0.54
"13614","2023-09-04","Mandarin (Beijing)","produces","SHOE","鞋, 皮鞋",22,0.63
"13615","2023-09-04","Mandarin (Beijing)","produces","SHOE","鞋, 皮鞋",23,0.71
"13616","2023-09-04","Mandarin (Beijing)","produces","SHOE","鞋, 皮鞋",24,0.73
"13617","2023-09-04","Mandarin (Beijing)","produces","SHOE","鞋, 皮鞋",25,0.77
"13618","2023-09-04","Mandarin (Beijing)","produces","SHOE","鞋, 皮鞋",26,0.78
"13619","2023-09-04","Mandarin (Beijing)","produces","SHOE","鞋, 皮鞋",27,0.84
"13620","2023-09-04","Mandarin (Beijing)","produces","SHOE","鞋, 皮鞋",28,0.82
"13621","2023-09-04","Mandarin (Beijing)","produces","SHOE","鞋, 皮鞋",29,0.89
"13622","2023-09-04","Mandarin (Beijing)","produces","SHOE","鞋, 皮鞋",30,0.9
"13623","2023-09-04","Norwegian","produces","SHOE","sko",8,0.03
"13624","2023-09-04","Norwegian","produces","SHOE","sko",9,0
"13625","2023-09-04","Norwegian","produces","SHOE","sko",10,0
"13626","2023-09-04","Norwegian","produces","SHOE","sko",11,0
"13627","2023-09-04","Norwegian","produces","SHOE","sko",12,0.01
"13628","2023-09-04","Norwegian","produces","SHOE","sko",13,0.05
"13629","2023-09-04","Norwegian","produces","SHOE","sko",14,0.07
"13630","2023-09-04","Norwegian","produces","SHOE","sko",15,0.18
"13631","2023-09-04","Norwegian","produces","SHOE","sko",16,0.27
"13632","2023-09-04","Norwegian","produces","SHOE","sko",17,0.4
"13633","2023-09-04","Norwegian","produces","SHOE","sko",18,0.55
"13634","2023-09-04","Norwegian","produces","SHOE","sko",19,0.62
"13635","2023-09-04","Norwegian","produces","SHOE","sko",20,0.74
"13636","2023-09-04","Norwegian","produces","SHOE","sko",21,0.81
"13637","2023-09-04","Norwegian","produces","SHOE","sko",22,0.84
"13638","2023-09-04","Norwegian","produces","SHOE","sko",23,0.87
"13639","2023-09-04","Norwegian","produces","SHOE","sko",24,0.91
"13640","2023-09-04","Norwegian","produces","SHOE","sko",25,0.92
"13641","2023-09-04","Norwegian","produces","SHOE","sko",26,0.95
"13642","2023-09-04","Norwegian","produces","SHOE","sko",27,0.95
"13643","2023-09-04","Norwegian","produces","SHOE","sko",28,0.97
"13644","2023-09-04","Norwegian","produces","SHOE","sko",29,0.96
"13645","2023-09-04","Norwegian","produces","SHOE","sko",30,0.96
"13646","2023-09-04","Norwegian","produces","SHOE","sko",31,0.98
"13647","2023-09-04","Norwegian","produces","SHOE","sko",32,0.98
"13648","2023-09-04","Norwegian","produces","SHOE","sko",33,0.99
"13649","2023-09-04","Norwegian","produces","SHOE","sko",34,0.97
"13650","2023-09-04","Norwegian","produces","SHOE","sko",35,0.98
"13651","2023-09-04","Norwegian","produces","SHOE","sko",36,0.98
"13652","2023-09-04","Russian","produces","SHOE","туфли",8,0
"13653","2023-09-04","Russian","produces","SHOE","туфли",9,0
"13654","2023-09-04","Russian","produces","SHOE","туфли",10,0
"13655","2023-09-04","Russian","produces","SHOE","туфли",11,0
"13656","2023-09-04","Russian","produces","SHOE","туфли",12,0
"13657","2023-09-04","Russian","produces","SHOE","туфли",13,0
"13658","2023-09-04","Russian","produces","SHOE","туфли",14,0
"13659","2023-09-04","Russian","produces","SHOE","туфли",15,0
"13660","2023-09-04","Russian","produces","SHOE","туфли",16,0.02
"13661","2023-09-04","Russian","produces","SHOE","туфли",17,0.05
"13662","2023-09-04","Russian","produces","SHOE","туфли, кроссовки, обувь",18,0.02
"13663","2023-09-04","Russian","produces","SHOE","кроссовки, обувь, туфли",19,0.04
"13664","2023-09-04","Russian","produces","SHOE","кроссовки, обувь, туфли",20,0.05
"13665","2023-09-04","Russian","produces","SHOE","кроссовки, обувь, туфли",21,0.13
"13666","2023-09-04","Russian","produces","SHOE","кроссовки, обувь, туфли",22,0.1
"13667","2023-09-04","Russian","produces","SHOE","кроссовки, обувь, туфли",23,0.19
"13668","2023-09-04","Russian","produces","SHOE","кроссовки, обувь, туфли",24,0.26
"13669","2023-09-04","Russian","produces","SHOE","кроссовки, обувь, туфли",25,0.28
"13670","2023-09-04","Russian","produces","SHOE","кроссовки, обувь, туфли",26,0.26
"13671","2023-09-04","Russian","produces","SHOE","кроссовки, обувь, туфли",27,0.37
"13672","2023-09-04","Russian","produces","SHOE","кроссовки, обувь, туфли",28,0.46
"13673","2023-09-04","Russian","produces","SHOE","кроссовки, обувь, туфли",29,0.48
"13674","2023-09-04","Russian","produces","SHOE","кроссовки, обувь, туфли",30,0.45
"13675","2023-09-04","Russian","produces","SHOE","кроссовки, обувь, туфли",31,0.54
"13676","2023-09-04","Russian","produces","SHOE","кроссовки, обувь, туфли",32,0.59
"13677","2023-09-04","Russian","produces","SHOE","кроссовки, обувь, туфли",33,0.62
"13678","2023-09-04","Russian","produces","SHOE","кроссовки, обувь, туфли",34,0.6
"13679","2023-09-04","Russian","produces","SHOE","кроссовки, обувь, туфли",35,0.62
"13680","2023-09-04","Russian","produces","SHOE","кроссовки, обувь, туфли",36,0.71
"13681","2023-09-04","Slovak","produces","SHOE","topánky",8,0
"13682","2023-09-04","Slovak","produces","SHOE","topánky",9,0
"13683","2023-09-04","Slovak","produces","SHOE","topánky",10,0.01
"13684","2023-09-04","Slovak","produces","SHOE","topánky",11,0.05
"13685","2023-09-04","Slovak","produces","SHOE","topánky",12,0.06
"13686","2023-09-04","Slovak","produces","SHOE","topánky",13,0.11
"13687","2023-09-04","Slovak","produces","SHOE","topánky",14,0.14
"13688","2023-09-04","Slovak","produces","SHOE","topánky",15,0.16
"13689","2023-09-04","Slovak","produces","SHOE","topánky",16,0.29
"13690","2023-09-04","Slovak","produces","SHOE","topánky",17,0.23
"13691","2023-09-04","Slovak","produces","SHOE","topánky",18,0.38
"13692","2023-09-04","Slovak","produces","SHOE","topánky",19,0.3
"13693","2023-09-04","Slovak","produces","SHOE","topánky",20,0.6
"13694","2023-09-04","Slovak","produces","SHOE","topánky",21,0.57
"13695","2023-09-04","Slovak","produces","SHOE","topánky",22,0.57
"13696","2023-09-04","Slovak","produces","SHOE","topánky",23,0.63
"13697","2023-09-04","Slovak","produces","SHOE","topánky",24,0.76
"13698","2023-09-04","Slovak","produces","SHOE","topánky",25,0.8
"13699","2023-09-04","Slovak","produces","SHOE","topánky",26,0.87
"13700","2023-09-04","Slovak","produces","SHOE","topánky",27,0.89
"13701","2023-09-04","Slovak","produces","SHOE","topánky",28,0.83
"13702","2023-09-04","Slovak","produces","SHOE","topánky",29,0.87
"13703","2023-09-04","Slovak","produces","SHOE","topánky",30,0.88
"13704","2023-09-04","Slovak","produces","SHOE","topánky",31,0.93
"13705","2023-09-04","Slovak","produces","SHOE","topánky",32,0.96
"13706","2023-09-04","Slovak","produces","SHOE","topánky",33,1
"13707","2023-09-04","Slovak","produces","SHOE","topánky",34,0.93
"13708","2023-09-04","Slovak","produces","SHOE","topánky",35,0.89
"13709","2023-09-04","Slovak","produces","SHOE","topánky",36,0.88
"13710","2023-09-04","Spanish (Mexican)","produces","SHOE","zapato",8,0
"13711","2023-09-04","Spanish (Mexican)","produces","SHOE","zapato",9,0.02
"13712","2023-09-04","Spanish (Mexican)","produces","SHOE","zapato",10,0
"13713","2023-09-04","Spanish (Mexican)","produces","SHOE","zapato",11,0.01
"13714","2023-09-04","Spanish (Mexican)","produces","SHOE","zapato",12,0.1
"13715","2023-09-04","Spanish (Mexican)","produces","SHOE","zapato",13,0.14
"13716","2023-09-04","Spanish (Mexican)","produces","SHOE","zapato",14,0.13
"13717","2023-09-04","Spanish (Mexican)","produces","SHOE","zapato",15,0.15
"13718","2023-09-04","Spanish (Mexican)","produces","SHOE","zapato",16,0.35
"13719","2023-09-04","Spanish (Mexican)","produces","SHOE","zapato",17,0.51
"13720","2023-09-04","Spanish (Mexican)","produces","SHOE","zapato",18,0.54
"13721","2023-09-04","Spanish (Mexican)","produces","SHOE","zapato",19,0.77
"13722","2023-09-04","Spanish (Mexican)","produces","SHOE","zapato",20,0.77
"13723","2023-09-04","Spanish (Mexican)","produces","SHOE","zapato",21,0.71
"13724","2023-09-04","Spanish (Mexican)","produces","SHOE","zapato",22,0.81
"13725","2023-09-04","Spanish (Mexican)","produces","SHOE","zapato",23,0.76
"13726","2023-09-04","Spanish (Mexican)","produces","SHOE","zapato",24,0.9
"13727","2023-09-04","Spanish (Mexican)","produces","SHOE","zapato",25,0.88
"13728","2023-09-04","Spanish (Mexican)","produces","SHOE","zapato",26,0.87
"13729","2023-09-04","Spanish (Mexican)","produces","SHOE","zapato",27,0.94
"13730","2023-09-04","Spanish (Mexican)","produces","SHOE","zapato",28,0.87
"13731","2023-09-04","Spanish (Mexican)","produces","SHOE","zapato",29,0.88
"13732","2023-09-04","Spanish (Mexican)","produces","SHOE","zapato",30,0.89
"13733","2023-09-04","Swedish","produces","SHOE","sko",8,0
"13734","2023-09-04","Swedish","produces","SHOE","sko",9,0
"13735","2023-09-04","Swedish","produces","SHOE","sko",10,0
"13736","2023-09-04","Swedish","produces","SHOE","sko",11,0
"13737","2023-09-04","Swedish","produces","SHOE","sko",12,0.03
"13738","2023-09-04","Swedish","produces","SHOE","sko",13,0.14
"13739","2023-09-04","Swedish","produces","SHOE","sko",14,0.06
"13740","2023-09-04","Swedish","produces","SHOE","sko",15,0.23
"13741","2023-09-04","Swedish","produces","SHOE","sko",16,0.28
"13742","2023-09-04","Swedish","produces","SHOE","sko",19,0.58
"13743","2023-09-04","Swedish","produces","SHOE","sko",22,0.77
"13744","2023-09-04","Swedish","produces","SHOE","sko",25,0.87
"13745","2023-09-04","Swedish","produces","SHOE","sko",28,0.95
"13746","2023-09-04","Turkish","produces","SHOE","Ayakkabı/Pabuç",8,0.01
"13747","2023-09-04","Turkish","produces","SHOE","Ayakkabı/Pabuç",9,0
"13748","2023-09-04","Turkish","produces","SHOE","Ayakkabı/Pabuç",10,0.02
"13749","2023-09-04","Turkish","produces","SHOE","Ayakkabı/Pabuç",11,0.03
"13750","2023-09-04","Turkish","produces","SHOE","Ayakkabı/Pabuç",12,0.03
"13751","2023-09-04","Turkish","produces","SHOE","Ayakkabı/Pabuç",13,0.05
"13752","2023-09-04","Turkish","produces","SHOE","Ayakkabı/Pabuç",14,0.11
"13753","2023-09-04","Turkish","produces","SHOE","Ayakkabı/Pabuç",15,0.05
"13754","2023-09-04","Turkish","produces","SHOE","Ayakkabı/Pabuç",16,0.26
"13755","2023-09-04","Turkish","produces","SHOE","Ayakkabı/Pabuç",17,0.36
"13756","2023-09-04","Turkish","produces","SHOE","Ayakkabı/Pabuç",18,0.41
"13757","2023-09-04","Turkish","produces","SHOE","Ayakkabı/Pabuç",19,0.46
"13758","2023-09-04","Turkish","produces","SHOE","Ayakkabı/Pabuç",20,0.61
"13759","2023-09-04","Turkish","produces","SHOE","Ayakkabı/Pabuç",21,0.58
"13760","2023-09-04","Turkish","produces","SHOE","Ayakkabı/Pabuç",22,0.6
"13761","2023-09-04","Turkish","produces","SHOE","Ayakkabı/Pabuç",23,0.69
"13762","2023-09-04","Turkish","produces","SHOE","Ayakkabı/Pabuç",24,0.74
"13763","2023-09-04","Turkish","produces","SHOE","Ayakkabı/Pabuç",25,0.76
"13764","2023-09-04","Turkish","produces","SHOE","Ayakkabı/Pabuç",26,0.84
"13765","2023-09-04","Turkish","produces","SHOE","Ayakkabı/Pabuç",27,0.81
"13766","2023-09-04","Turkish","produces","SHOE","Ayakkabı/Pabuç",28,0.8
"13767","2023-09-04","Turkish","produces","SHOE","Ayakkabı/Pabuç",29,0.85
"13768","2023-09-04","Turkish","produces","SHOE","Ayakkabı/Pabuç",30,0.91
"13769","2023-09-04","Turkish","produces","SHOE","Ayakkabı/Pabuç",31,0.88
"13770","2023-09-04","Turkish","produces","SHOE","Ayakkabı/Pabuç",32,0.89
"13771","2023-09-04","Turkish","produces","SHOE","Ayakkabı/Pabuç",33,0.95
"13772","2023-09-04","Turkish","produces","SHOE","Ayakkabı/Pabuç",34,0.95
"13773","2023-09-04","Turkish","produces","SHOE","Ayakkabı/Pabuç",35,0.94
"13774","2023-09-04","Turkish","produces","SHOE","Ayakkabı/Pabuç",36,0.96
"13775","2023-09-04","English (British)","produces","SHOE","shoe",12,0.04
"13776","2023-09-04","English (British)","produces","SHOE","shoe",13,0
"13777","2023-09-04","English (British)","produces","SHOE","shoe",14,0.17
"13778","2023-09-04","English (British)","produces","SHOE","shoe",15,0.16
"13779","2023-09-04","English (British)","produces","SHOE","shoe",16,0.36
"13780","2023-09-04","English (British)","produces","SHOE","shoe",17,0.43
"13781","2023-09-04","English (British)","produces","SHOE","shoe",18,0.47
"13782","2023-09-04","English (British)","produces","SHOE","shoe",19,0.63
"13783","2023-09-04","English (British)","produces","SHOE","shoe",20,0.71
"13784","2023-09-04","English (British)","produces","SHOE","shoe",21,0.83
"13785","2023-09-04","English (British)","produces","SHOE","shoe",22,0.86
"13786","2023-09-04","English (British)","produces","SHOE","shoe",23,0.89
"13787","2023-09-04","English (British)","produces","SHOE","shoe",24,0.9
"13788","2023-09-04","English (British)","produces","SHOE","shoe",25,0.89
"13789","2023-09-04","English (British)","produces","SHOE","shoe",26,0.91
"13790","2023-09-04","English (British)","produces","SHOE","shoe",27,0.88
"13791","2023-09-04","English (British)","produces","SHOE","shoe",28,0.91
"13792","2023-09-04","English (British)","produces","SHOE","shoe",29,0.88
"13793","2023-09-04","English (British)","produces","SHOE","shoe",30,1
"13794","2023-09-04","English (British)","produces","SHOE","shoe",31,1
"13795","2023-09-04","English (British)","produces","SHOE","shoe",32,0.89
"13796","2023-09-04","English (British)","produces","SHOE","shoe",33,0.93
"13797","2023-09-04","English (British)","produces","SHOE","shoe",34,0.7
"13798","2023-09-04","English (British)","produces","SHOE","shoe",35,0.8
"13799","2023-09-04","Kigiriama","produces","SHOE","Kirahu",8,0.2
"13800","2023-09-04","Kigiriama","produces","SHOE","Kirahu",9,0
"13801","2023-09-04","Kigiriama","produces","SHOE","Kirahu",10,0
"13802","2023-09-04","Kigiriama","produces","SHOE","Kirahu",11,0
"13803","2023-09-04","Kigiriama","produces","SHOE","Kirahu",12,0
"13804","2023-09-04","Kigiriama","produces","SHOE","Kirahu",13,0.06
"13805","2023-09-04","Kigiriama","produces","SHOE","Kirahu",14,0
"13806","2023-09-04","Kigiriama","produces","SHOE","Kirahu",15,0.06
"13807","2023-09-04","Kigiriama","produces","SHOE","Kirahu",16,0
"13808","2023-09-04","Kigiriama","produces","SHOE","Kirahu",17,0.33
"13809","2023-09-04","Kigiriama","produces","SHOE","Kirahu",18,0.31
"13810","2023-09-04","Kigiriama","produces","SHOE","Kirahu",19,0.38
"13811","2023-09-04","Kigiriama","produces","SHOE","Kirahu",20,0.57
"13812","2023-09-04","Kigiriama","produces","SHOE","Kirahu",21,0.67
"13813","2023-09-04","Kigiriama","produces","SHOE","Kirahu",22,0.89
"13814","2023-09-04","Kigiriama","produces","SHOE","Kirahu",23,0.5
"13815","2023-09-04","Kigiriama","produces","SHOE","Kirahu",24,1
"13816","2023-09-04","Kigiriama","produces","SHOE","Kirahu",25,1
"13817","2023-09-04","Kigiriama","produces","SHOE","Kirahu",26,0.67
"13818","2023-09-04","Kigiriama","produces","SHOE","Kirahu",27,1
"13819","2023-09-04","Kigiriama","produces","SHOE","Kirahu",28,1
"13820","2023-09-04","Kigiriama","produces","SHOE","Kirahu",29,1
"13821","2023-09-04","Kigiriama","produces","SHOE","Kirahu",30,0
"13822","2023-09-04","Czech","produces","SHOE","boty",16,0.31
"13823","2023-09-04","Czech","produces","SHOE","boty",17,0.59
"13824","2023-09-04","Czech","produces","SHOE","boty",18,0.62
"13825","2023-09-04","Czech","produces","SHOE","boty",19,0.59
"13826","2023-09-04","Czech","produces","SHOE","boty",20,0.92
"13827","2023-09-04","Czech","produces","SHOE","boty",21,0.76
"13828","2023-09-04","Czech","produces","SHOE","boty",22,0.86
"13829","2023-09-04","Czech","produces","SHOE","boty",23,0.76
"13830","2023-09-04","Czech","produces","SHOE","boty",24,0.86
"13831","2023-09-04","Czech","produces","SHOE","boty",25,0.89
"13832","2023-09-04","Czech","produces","SHOE","boty",26,0.82
"13833","2023-09-04","Czech","produces","SHOE","boty",27,0.92
"13834","2023-09-04","Czech","produces","SHOE","boty",28,1
"13835","2023-09-04","Czech","produces","SHOE","boty",29,0.9
"13836","2023-09-04","Czech","produces","SHOE","boty",30,0.96
"13837","2023-09-04","English (Australian)","produces","SHOE","shoe(s)",12,0.03
"13838","2023-09-04","English (Australian)","produces","SHOE","shoe(s)",13,0.16
"13839","2023-09-04","English (Australian)","produces","SHOE","shoe(s)",14,0.24
"13840","2023-09-04","English (Australian)","produces","SHOE","shoe(s)",15,0.23
"13841","2023-09-04","English (Australian)","produces","SHOE","shoe(s)",16,0.42
"13842","2023-09-04","English (Australian)","produces","SHOE","shoe(s)",17,0.58
"13843","2023-09-04","English (Australian)","produces","SHOE","shoe(s)",18,0.68
"13844","2023-09-04","English (Australian)","produces","SHOE","shoe(s)",19,0.84
"13845","2023-09-04","English (Australian)","produces","SHOE","shoe(s)",20,0.78
"13846","2023-09-04","English (Australian)","produces","SHOE","shoe(s)",21,0.79
"13847","2023-09-04","English (Australian)","produces","SHOE","shoe(s)",22,0.95
"13848","2023-09-04","English (Australian)","produces","SHOE","shoe(s)",23,0.99
"13849","2023-09-04","English (Australian)","produces","SHOE","shoe(s)",24,0.92
"13850","2023-09-04","English (Australian)","produces","SHOE","shoe(s)",25,0.94
"13851","2023-09-04","English (Australian)","produces","SHOE","shoe(s)",26,0.96
"13852","2023-09-04","English (Australian)","produces","SHOE","shoe(s)",27,0.97
"13853","2023-09-04","English (Australian)","produces","SHOE","shoe(s)",28,0.99
"13854","2023-09-04","English (Australian)","produces","SHOE","shoe(s)",29,0.98
